,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,lang
99,trevgrigsby,Trevor Grigsby,132192930,993263556031283200,/trevgrigsby/status/993263556031283200,2018-05-06 22:57:40,1525647460,The young lady next to me is literally weeping at the end of #Avengers #InfinityWar. Am I wrong or is this fiction? ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The young lady next to me is literally weeping at the end of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a>. Am I wrong <strong>or</strong> is this fiction? <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>",[],"['Avengers', 'InfinityWar']",False,[],,0,0,0,False,False,,[],en
100,snakeyIoki,𝐚𝐥𝐢,885717536578449408,993261309776023557,/snakeyIoki/status/993261309776023557,2018-05-06 22:48:44,1525646924," hey everyone, @ochennii made a discord server for marvel fans/ #InfinityWar ! If you’d like to join and have a place to talk about marvel, #Avengers, or anything to do with the mcu here’s the link to join!  
 https://discord.gg/VwWNDMg  ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""‼️"" aria-label=""Emoji: Double exclamation mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/203c.png"" title=""Double exclamation mark""/> hey everyone, @ochennii made a discord server for marvel fans/ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> ! If you’d like to join and have a place to talk about marvel, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a>, <strong>or</strong> anything to do with the mcu here’s the link to join!  <img alt=""‼️"" aria-label=""Emoji: Double exclamation mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/203c.png"" title=""Double exclamation mark""/>
<img alt=""💫"" aria-label=""Emoji: Dizzy symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4ab.png"" title=""Dizzy symbol""/> <a class=""twitter-timeline-link"" data-expanded-url=""https://discord.gg/VwWNDMg"" dir=""ltr"" href=""https://t.co/71Tbo2V7iZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://discord.gg/VwWNDMg""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">discord.gg/VwWNDMg</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <img alt=""💫"" aria-label=""Emoji: Dizzy symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4ab.png"" title=""Dizzy symbol""/></p>",['https://discord.gg/VwWNDMg'],"['InfinityWar', 'Avengers']",False,[],,1,0,0,False,False,,[],en
101,DweebThePeople,Dweeb the People,4125898154,993211342164254724,/DweebThePeople/status/993211342164254724,2018-05-06 19:30:11,1525635011,"You have seen #avengers by now. We devote an hour to #Thanos. We save spoiler talk until the end. Search your favorite podcast app for ""Dweeb the People"" or follow the link >> http://dweeps.com/1q  #avengers #marvel #infinitywar @avengers @marvel @marvelstudios @lonelythanospic.twitter.com/7MTMixd6bw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You have seen <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b><strong>avengers</strong></b></a> by now. We devote an hour to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thanos?src=hash""><s>#</s><b>Thanos</b></a>. We save spoiler talk until the end. Search your favorite podcast app for ""Dweeb the People"" <strong>or</strong> follow the link &gt;&gt; <a class=""twitter-timeline-link"" data-expanded-url=""http://dweeps.com/1q"" dir=""ltr"" href=""https://t.co/HYqw2Vw682"" rel=""nofollow noopener"" target=""_blank"" title=""http://dweeps.com/1q""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dweeps.com/1q</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b><strong>avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/marvel?src=hash""><s>#</s><b>marvel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/infinitywar?src=hash""><s>#</s><b><strong>infinitywar</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""393852070"" dir=""ltr"" href=""/Avengers""><s>@</s><b>avengers</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15687962"" dir=""ltr"" href=""/Marvel""><s>@</s><b>marvel</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""750751206427860992"" dir=""ltr"" href=""/MarvelStudios""><s>@</s><b>marvelstudios</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""125752740"" dir=""ltr"" href=""/LonelyThanos""><s>@</s><b>lonelythanos</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7MTMixd6bw"">pic.twitter.com/7MTMixd6bw</a></p>",['http://dweeps.com/1q'],"['avengers', 'Thanos', 'avengers', 'marvel', 'infinitywar']",True,['https://pbs.twimg.com/media/DciYc3jV4AExiF4.jpg'],,0,0,0,False,False,,[],en
102,KadedollaDolla,A Dolla Production,2612277349,993169562895028225,/KadedollaDolla/status/993169562895028225,2018-05-06 16:44:10,1525625050,#Petty (Ep.30) #BillCosby guilty or not / #KanyeWest #Slavery comment / #Avengers #InfinityWar #1 -... https://tmblr.co/ZvXvza2Xjrhfc ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Petty?src=hash""><s>#</s><b>Petty</b></a> (Ep.30) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BillCosby?src=hash""><s>#</s><b>BillCosby</b></a> guilty <strong>or</strong> not / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KanyeWest?src=hash""><s>#</s><b>KanyeWest</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Slavery?src=hash""><s>#</s><b>Slavery</b></a> comment / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> #1 -... <a class=""twitter-timeline-link"" data-expanded-url=""https://tmblr.co/ZvXvza2Xjrhfc"" dir=""ltr"" href=""https://t.co/hizPEX72cr"" rel=""nofollow noopener"" target=""_blank"" title=""https://tmblr.co/ZvXvza2Xjrhfc""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">tmblr.co/ZvXvza2Xjrhfc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://tmblr.co/ZvXvza2Xjrhfc'],"['Petty', 'BillCosby', 'KanyeWest', 'Slavery', 'Avengers', 'InfinityWar', '1']",False,[],,2,2,0,False,False,,[],en
103,Kadesile,#Petty Podcast Show  (Ka-De Dolla),142286717,993169344505970688,/Kadesile/status/993169344505970688,2018-05-06 16:43:18,1525624998,"Listen to #Petty (Ep.30) #BillCosby guilty or not / #KanyeWest #Slavery comment / #Avengers #InfinityWar #1 by #Petty Podcast #np on #SoundCloud
https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Listen to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Petty?src=hash""><s>#</s><b>Petty</b></a> (Ep.30) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BillCosby?src=hash""><s>#</s><b>BillCosby</b></a> guilty <strong>or</strong> not / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KanyeWest?src=hash""><s>#</s><b>KanyeWest</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Slavery?src=hash""><s>#</s><b>Slavery</b></a> comment / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> #1 by <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Petty?src=hash""><s>#</s><b>Petty</b></a> Podcast <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/np?src=hash""><s>#</s><b>np</b></a> on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoundCloud?src=hash""><s>#</s><b>SoundCloud</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1"" dir=""ltr"" href=""https://t.co/V14nRziQbH"" rel=""nofollow noopener"" target=""_blank"" title=""https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">soundcloud.com/user-311655770</span><span class=""invisible"">/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1'],"['Petty', 'BillCosby', 'KanyeWest', 'Slavery', 'Avengers', 'InfinityWar', '1', 'Petty', 'np', 'SoundCloud']",False,[],,3,3,0,False,False,,[],en
104,KadedollaDolla,A Dolla Production,2612277349,993169256421478400,/KadedollaDolla/status/993169256421478400,2018-05-06 16:42:57,1525624977,"Listen to #Petty (Ep.30) #BillCosby guilty or not / #KanyeWest #Slavery comment / #Avengers #InfinityWar #1 by #Petty Podcast #np on #SoundCloud
https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Listen to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Petty?src=hash""><s>#</s><b>Petty</b></a> (Ep.30) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BillCosby?src=hash""><s>#</s><b>BillCosby</b></a> guilty <strong>or</strong> not / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KanyeWest?src=hash""><s>#</s><b>KanyeWest</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Slavery?src=hash""><s>#</s><b>Slavery</b></a> comment / <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> #1 by <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Petty?src=hash""><s>#</s><b>Petty</b></a> Podcast <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/np?src=hash""><s>#</s><b>np</b></a> on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoundCloud?src=hash""><s>#</s><b>SoundCloud</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1"" dir=""ltr"" href=""https://t.co/AAdpFkQdMf"" rel=""nofollow noopener"" target=""_blank"" title=""https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">soundcloud.com/user-311655770</span><span class=""invisible"">/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://soundcloud.com/user-311655770/petty-ep30-billcosby-guilty-or-not-kanyewest-slavery-comment-avengersinfinitywar-1'],"['Petty', 'BillCosby', 'KanyeWest', 'Slavery', 'Avengers', 'InfinityWar', '1', 'Petty', 'np', 'SoundCloud']",False,[],,3,3,0,False,False,,[],en
105,LouKnowsBooks,Lou Knows What To Do,4351098574,993162448265011200,/LouKnowsBooks/status/993162448265011200,2018-05-06 16:15:54,1525623354,"New #blog post! Tag a #parent , #teacher , or #SLP helping someone with #reading skills! Or tag a #Marvel fan! #Avengers #InfinityWar http://www.sociabilitybooks.com/blog/the-infinity-gauntlet-rules-for-reading …pic.twitter.com/RHuhxpxsoM","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/blog?src=hash""><s>#</s><b>blog</b></a> post! Tag a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/parent?src=hash""><s>#</s><b>parent</b></a> , <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/teacher?src=hash""><s>#</s><b>teacher</b></a> , <strong>or</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SLP?src=hash""><s>#</s><b>SLP</b></a> helping someone with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/reading?src=hash""><s>#</s><b>reading</b></a> skills! <strong>Or</strong> tag a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Marvel?src=hash""><s>#</s><b>Marvel</b></a> fan! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.sociabilitybooks.com/blog/the-infinity-gauntlet-rules-for-reading"" dir=""ltr"" href=""https://t.co/Cxe8I16mYa"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.sociabilitybooks.com/blog/the-infinity-gauntlet-rules-for-reading""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">sociabilitybooks.com/blog/the-infin</span><span class=""invisible"">ity-gauntlet-rules-for-reading</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RHuhxpxsoM"">pic.twitter.com/RHuhxpxsoM</a></p>",['http://www.sociabilitybooks.com/blog/the-infinity-gauntlet-rules-for-reading'],"['blog', 'parent', 'teacher', 'SLP', 'reading', 'Marvel', 'Avengers', 'InfinityWar']",True,['https://pbs.twimg.com/media/Dchr-uVXcAAzGsH.jpg'],,0,0,0,False,False,,[],en
106,FinalGuys,Final Guys,864581351265251330,993128247813660673,/FinalGuys/status/993128247813660673,2018-05-06 14:00:00,1525615200,Final Guys Cultists Assemble! Check out our  non-spoiler review of Infinity War and then a spoiler ridden discussion after a spoiler warning. Go to iTunes or http://finalguys.com/2018/05/03/final-guys-52-avengers-infinity-war/ … #AvengersInfinityWar #InfinityWar #avengers #horror #horrorpodcast #horrorsmovies #moviepodcastpic.twitter.com/rpREbDWktE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Final Guys Cultists Assemble! Check out our  non-spoiler review of Infinity War and then a spoiler ridden discussion after a spoiler warning. Go to iTunes <strong>or</strong> <a class=""twitter-timeline-link"" data-expanded-url=""http://finalguys.com/2018/05/03/final-guys-52-avengers-infinity-war/"" dir=""ltr"" href=""https://t.co/NPpCyLWlK2"" rel=""nofollow noopener"" target=""_blank"" title=""http://finalguys.com/2018/05/03/final-guys-52-avengers-infinity-war/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">finalguys.com/2018/05/03/fin</span><span class=""invisible"">al-guys-52-avengers-infinity-war/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersInfinityWar?src=hash""><s>#</s><b>AvengersInfinityWar</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b><strong>avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/horror?src=hash""><s>#</s><b>horror</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/horrorpodcast?src=hash""><s>#</s><b>horrorpodcast</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/horrorsmovies?src=hash""><s>#</s><b>horrorsmovies</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/moviepodcast?src=hash""><s>#</s><b>moviepodcast</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rpREbDWktE"">pic.twitter.com/rpREbDWktE</a></p>",['http://finalguys.com/2018/05/03/final-guys-52-avengers-infinity-war/'],"['AvengersInfinityWar', 'InfinityWar', 'avengers', 'horror', 'horrorpodcast', 'horrorsmovies', 'moviepodcastpic']",True,['https://pbs.twimg.com/media/DccqEljW0AAHAs4.jpg'],,0,0,0,False,False,,[],en
107,totsntoysroc,Totsntoysroc,4870187709,993111937922744320,/totsntoysroc/status/993111937922744320,2018-05-06 12:55:11,1525611311,"$4 Flat shipping when you buy 2 or more #blindbags #disney #tsumtsum #marvel #ebay #sale #spiderman #avengers #infinitywar #guardiansofthegalaxy #ariel #rapunzel #cars #walle
https://www.ebay.com/sme/thematics2416/4-shipping-when-you-buy-2/so.html?_seedid=112975860472&_soffType=PromotionalShipping&_soffid=5094534404&_trksid=p2047675.m3796 …pic.twitter.com/WAtdW5IoEH","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">$4 Flat shipping when you buy 2 <strong>or</strong> more <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/blindbags?src=hash""><s>#</s><b>blindbags</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/disney?src=hash""><s>#</s><b>disney</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tsumtsum?src=hash""><s>#</s><b>tsumtsum</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/marvel?src=hash""><s>#</s><b>marvel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ebay?src=hash""><s>#</s><b>ebay</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sale?src=hash""><s>#</s><b>sale</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/spiderman?src=hash""><s>#</s><b>spiderman</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b><strong>avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/infinitywar?src=hash""><s>#</s><b><strong>infinitywar</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/guardiansofthegalaxy?src=hash""><s>#</s><b>guardiansofthegalaxy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ariel?src=hash""><s>#</s><b>ariel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rapunzel?src=hash""><s>#</s><b>rapunzel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cars?src=hash""><s>#</s><b>cars</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/walle?src=hash""><s>#</s><b>walle</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.ebay.com/sme/thematics2416/4-shipping-when-you-buy-2/so.html?_seedid=112975860472&amp;_soffType=PromotionalShipping&amp;_soffid=5094534404&amp;_trksid=p2047675.m3796"" dir=""ltr"" href=""https://t.co/DSkpW9qsP5"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ebay.com/sme/thematics2416/4-shipping-when-you-buy-2/so.html?_seedid=112975860472&amp;_soffType=PromotionalShipping&amp;_soffid=5094534404&amp;_trksid=p2047675.m3796""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ebay.com/sme/thematics2</span><span class=""invisible"">416/4-shipping-when-you-buy-2/so.html?_seedid=112975860472&amp;_soffType=PromotionalShipping&amp;_soffid=5094534404&amp;_trksid=p2047675.m3796</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WAtdW5IoEH"">pic.twitter.com/WAtdW5IoEH</a></p>",['https://www.ebay.com/sme/thematics2416/4-shipping-when-you-buy-2/so.html?_seedid=112975860472&_soffType=PromotionalShipping&_soffid=5094534404&_trksid=p2047675.m3796'],"['blindbags', 'disney', 'tsumtsum', 'marvel', 'ebay', 'sale', 'spiderman', 'avengers', 'infinitywar', 'guardiansofthegalaxy', 'ariel', 'rapunzel', 'cars', 'walle']",True,['https://pbs.twimg.com/media/Dcg-C16UQAUYPWO.jpg'],,2,1,0,False,False,,[],en
108,denlucasfromnyc,𝚍𝚎𝚗 𝚕𝚞𝚌𝚊𝚜,415049770,993109999864999936,/denlucasfromnyc/status/993109999864999936,2018-05-06 12:47:29,1525610849,"Hey, @TomHolland1996. Big question. Did you answer this thinking of them as Cap, Quill and Thor? Or as Chris x3?
Either way I disagree w/ you.
I think Evans is pretty fuckable and that Cap would be a nice husband. 
#FuckMarryKill #Avengers #InfinityWar pic.twitter.com/T2G2kuqU48","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""624056226"" dir=""ltr"" href=""/TomHolland1996""><s>@</s><b>TomHolland1996</b></a>. Big question. Did you answer this thinking of them as Cap, Quill and Thor? <strong>Or</strong> as Chris x3?
Either way I disagree w/ you.
I think Evans is pretty fuckable and that Cap would be a nice husband. 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FuckMarryKill?src=hash""><s>#</s><b>FuckMarryKill</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b><strong>Avengers</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfinityWar?src=hash""><s>#</s><b><strong>InfinityWar</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/T2G2kuqU48"">pic.twitter.com/T2G2kuqU48</a></p>",[],"['FuckMarryKill', 'Avengers', 'InfinityWar']",True,['https://pbs.twimg.com/media/Dcg8RjdV4AAuBNq.jpg'],,0,0,0,False,False,,[],en
